id;date;value
Guillermo Vilas;01-09-73;0
Guillermo Vilas;01-01-74;0
Guillermo Vilas;01-06-74;0
Guillermo Vilas;01-07-74;0
Guillermo Vilas;01-09-74;0
Guillermo Vilas;01-01-75;0
Guillermo Vilas;01-06-75;0
Guillermo Vilas;01-07-75;0
Guillermo Vilas;01-09-75;0
Guillermo Vilas;01-01-76;0
Guillermo Vilas;01-06-76;0
Guillermo Vilas;01-07-76;0
Guillermo Vilas;01-09-76;0
Guillermo Vilas;01-01-77;0
Guillermo Vilas;01-06-77;1
Guillermo Vilas;01-07-77;1
Guillermo Vilas;01-09-77;2
Guillermo Vilas;01-12-77;2
Guillermo Vilas;01-06-78;2
Guillermo Vilas;01-07-78;2
Guillermo Vilas;01-09-78;2
Guillermo Vilas;01-12-78;3
Guillermo Vilas;01-06-79;3
Guillermo Vilas;01-07-79;3
Guillermo Vilas;01-09-79;3
Guillermo Vilas;01-12-79;4
Guillermo Vilas;01-06-80;4
Guillermo Vilas;01-07-80;4
Guillermo Vilas;01-09-80;4
Guillermo Vilas;01-12-80;4
Guillermo Vilas;01-06-81;4
Guillermo Vilas;01-07-81;4
Guillermo Vilas;01-09-81;4
Guillermo Vilas;01-12-81;4
Guillermo Vilas;01-06-82;4
Guillermo Vilas;01-07-82;4
Guillermo Vilas;01-09-82;4
Guillermo Vilas;01-12-82;4
Guillermo Vilas;01-06-83;4
Guillermo Vilas;01-07-83;4
Guillermo Vilas;01-09-83;4
Guillermo Vilas;01-12-83;4
Guillermo Vilas;01-06-84;4
Guillermo Vilas;01-07-84;4
Guillermo Vilas;01-09-84;4
Guillermo Vilas;01-12-84;4
Guillermo Vilas;01-06-85;4
Guillermo Vilas;01-07-85;4
Guillermo Vilas;01-09-85;4
Guillermo Vilas;01-12-85;4
Guillermo Vilas;01-06-86;4
Guillermo Vilas;01-07-86;4
Guillermo Vilas;01-09-86;4
Guillermo Vilas;01-01-87;4
Guillermo Vilas;01-06-87;4
Guillermo Vilas;01-07-87;4
Guillermo Vilas;01-09-87;4
Guillermo Vilas;01-01-88;4
Guillermo Vilas;01-06-88;4
Guillermo Vilas;01-07-88;4
Guillermo Vilas;01-09-88;4
Guillermo Vilas;01-01-89;4
Guillermo Vilas;01-06-89;4
Guillermo Vilas;01-07-89;4
Guillermo Vilas;01-09-89;4
Guillermo Vilas;01-01-90;4
Guillermo Vilas;01-06-90;4
Guillermo Vilas;01-07-90;4
Guillermo Vilas;01-09-90;4
Guillermo Vilas;01-01-91;4
Guillermo Vilas;01-06-91;4
Guillermo Vilas;01-07-91;4
Guillermo Vilas;01-09-91;4
Guillermo Vilas;01-01-92;4
Guillermo Vilas;01-06-92;4
Guillermo Vilas;01-07-92;4
Guillermo Vilas;01-09-92;4
Guillermo Vilas;01-01-93;4
Guillermo Vilas;01-06-93;4
Guillermo Vilas;01-07-93;4
Guillermo Vilas;01-09-93;4
Guillermo Vilas;01-01-94;4
Guillermo Vilas;01-06-94;4
Guillermo Vilas;01-07-94;4
Guillermo Vilas;01-09-94;4
Guillermo Vilas;01-01-95;4
Guillermo Vilas;01-06-95;4
Guillermo Vilas;01-07-95;4
Guillermo Vilas;01-09-95;4
Guillermo Vilas;01-01-96;4
Guillermo Vilas;01-06-96;4
Guillermo Vilas;01-07-96;4
Guillermo Vilas;01-09-96;4
Guillermo Vilas;01-01-97;4
Guillermo Vilas;01-06-97;4
Guillermo Vilas;01-07-97;4
Guillermo Vilas;01-09-97;4
Guillermo Vilas;01-01-98;4
Guillermo Vilas;01-06-98;4
Guillermo Vilas;01-07-98;4
Guillermo Vilas;01-09-98;4
Guillermo Vilas;01-01-99;4
Guillermo Vilas;01-06-99;4
Guillermo Vilas;01-07-99;4
Guillermo Vilas;01-09-99;4
Guillermo Vilas;01-01-00;4
Guillermo Vilas;01-06-00;4
Guillermo Vilas;01-07-00;4
Guillermo Vilas;01-09-00;4
Guillermo Vilas;01-01-01;4
Guillermo Vilas;01-06-01;4
Guillermo Vilas;01-07-01;4
Guillermo Vilas;01-09-01;4
Guillermo Vilas;01-01-02;4
Guillermo Vilas;01-06-02;4
Guillermo Vilas;01-07-02;4
Guillermo Vilas;01-09-02;4
Guillermo Vilas;01-01-03;4
Guillermo Vilas;01-06-03;4
Guillermo Vilas;01-07-03;4
Guillermo Vilas;01-09-03;4
Guillermo Vilas;01-01-04;4
Guillermo Vilas;01-06-04;4
Guillermo Vilas;01-07-04;4
Guillermo Vilas;01-09-04;4
Guillermo Vilas;01-01-05;4
Guillermo Vilas;01-06-05;4
Guillermo Vilas;01-07-05;4
Guillermo Vilas;01-09-05;4
Guillermo Vilas;01-01-06;4
Guillermo Vilas;01-06-06;4
Guillermo Vilas;01-07-06;4
Guillermo Vilas;01-09-06;4
Guillermo Vilas;01-01-07;4
Guillermo Vilas;01-06-07;4
Guillermo Vilas;01-07-07;4
Guillermo Vilas;01-09-07;4
Guillermo Vilas;01-01-08;4
Guillermo Vilas;01-06-08;4
Guillermo Vilas;01-07-08;4
Guillermo Vilas;01-09-08;4
Guillermo Vilas;01-01-09;4
Guillermo Vilas;01-06-09;4
Guillermo Vilas;01-07-09;4
Guillermo Vilas;01-09-09;4
Guillermo Vilas;01-01-10;4
Guillermo Vilas;01-06-10;4
Guillermo Vilas;01-07-10;4
Guillermo Vilas;01-09-10;4
Guillermo Vilas;01-01-11;4
Guillermo Vilas;01-06-11;4
Guillermo Vilas;01-07-11;4
Guillermo Vilas;01-09-11;4
Guillermo Vilas;01-01-12;4
Guillermo Vilas;01-06-12;4
Guillermo Vilas;01-07-12;4
Guillermo Vilas;01-09-12;4
Guillermo Vilas;01-01-13;4
Guillermo Vilas;01-06-13;4
Guillermo Vilas;01-07-13;4
Guillermo Vilas;01-09-13;4
Guillermo Vilas;01-01-14;4
Guillermo Vilas;01-06-14;4
Guillermo Vilas;01-07-14;4
Guillermo Vilas;01-09-14;4
Guillermo Vilas;01-01-15;4
Guillermo Vilas;01-06-15;4
Guillermo Vilas;01-07-15;4
Guillermo Vilas;01-09-15;4
Guillermo Vilas;01-01-16;4
Guillermo Vilas;01-06-16;4
Guillermo Vilas;01-07-16;4
Guillermo Vilas;01-09-16;4
Guillermo Vilas;01-01-17;4
Guillermo Vilas;01-06-17;4
Guillermo Vilas;01-07-17;4
Guillermo Vilas;01-09-17;4
Guillermo Vilas;01-01-18;4
Guillermo Vilas;01-06-18;4
Guillermo Vilas;01-07-18;4
Guillermo Vilas;01-09-18;4
Guillermo Vilas;01-01-19;4
Guillermo Vilas;01-06-19;4
Guillermo Vilas;01-07-19;4
Guillermo Vilas;01-09-19;4
Guillermo Vilas;01-01-20;4
Guillermo Vilas;01-06-20;4
Guillermo Vilas;01-07-20;4
Guillermo Vilas;01-09-20;4
Guillermo Vilas;01-01-21;4
Guillermo Vilas;01-06-21;4
Vitas Gerulaitis;01-06-68;0
Vitas Gerulaitis;01-07-68;0
Vitas Gerulaitis;01-09-68;0
Vitas Gerulaitis;01-01-69;0
Vitas Gerulaitis;01-06-69;0
Vitas Gerulaitis;01-07-69;0
Vitas Gerulaitis;01-09-69;0
Vitas Gerulaitis;01-01-70;0
Vitas Gerulaitis;01-06-70;0
Vitas Gerulaitis;01-07-70;0
Vitas Gerulaitis;01-09-70;0
Vitas Gerulaitis;01-01-71;0
Vitas Gerulaitis;01-06-71;0
Vitas Gerulaitis;01-07-71;0
Vitas Gerulaitis;01-09-71;0
Vitas Gerulaitis;01-01-72;0
Vitas Gerulaitis;01-06-72;0
Vitas Gerulaitis;01-07-72;0
Vitas Gerulaitis;01-09-72;0
Vitas Gerulaitis;01-01-73;0
Vitas Gerulaitis;01-06-73;0
Vitas Gerulaitis;01-07-73;0
Vitas Gerulaitis;01-09-73;0
Vitas Gerulaitis;01-01-74;0
Vitas Gerulaitis;01-06-74;0
Vitas Gerulaitis;01-07-74;0
Vitas Gerulaitis;01-09-74;0
Vitas Gerulaitis;01-01-75;0
Vitas Gerulaitis;01-06-75;0
Vitas Gerulaitis;01-07-75;0
Vitas Gerulaitis;01-09-75;0
Vitas Gerulaitis;01-01-76;0
Vitas Gerulaitis;01-06-76;0
Vitas Gerulaitis;01-07-76;0
Vitas Gerulaitis;01-09-76;0
Vitas Gerulaitis;01-01-77;0
Vitas Gerulaitis;01-06-77;0
Vitas Gerulaitis;01-07-77;0
Vitas Gerulaitis;01-09-77;0
Vitas Gerulaitis;01-12-77;1
Vitas Gerulaitis;01-06-78;1
Vitas Gerulaitis;01-07-78;1
Vitas Gerulaitis;01-09-78;1
Vitas Gerulaitis;01-12-78;1
Vitas Gerulaitis;01-06-79;1
Vitas Gerulaitis;01-07-79;1
Vitas Gerulaitis;01-09-79;1
Vitas Gerulaitis;01-12-79;1
Vitas Gerulaitis;01-06-80;1
Vitas Gerulaitis;01-07-80;1
Vitas Gerulaitis;01-09-80;1
Vitas Gerulaitis;01-12-80;1
Vitas Gerulaitis;01-06-81;1
Vitas Gerulaitis;01-07-81;1
Vitas Gerulaitis;01-09-81;1
Vitas Gerulaitis;01-12-81;1
Vitas Gerulaitis;01-06-82;1
Vitas Gerulaitis;01-07-82;1
Vitas Gerulaitis;01-09-82;1
Vitas Gerulaitis;01-12-82;1
Vitas Gerulaitis;01-06-83;1
Vitas Gerulaitis;01-07-83;1
Vitas Gerulaitis;01-09-83;1
Vitas Gerulaitis;01-12-83;1
Vitas Gerulaitis;01-06-84;1
Vitas Gerulaitis;01-07-84;1
Vitas Gerulaitis;01-09-84;1
Vitas Gerulaitis;01-12-84;1
Vitas Gerulaitis;01-06-85;1
Vitas Gerulaitis;01-07-85;1
Vitas Gerulaitis;01-09-85;1
Vitas Gerulaitis;01-12-85;1
Vitas Gerulaitis;01-06-86;1
Vitas Gerulaitis;01-07-86;1
Vitas Gerulaitis;01-09-86;1
Vitas Gerulaitis;01-01-87;1
Vitas Gerulaitis;01-06-87;1
Vitas Gerulaitis;01-07-87;1
Vitas Gerulaitis;01-09-87;1
Vitas Gerulaitis;01-01-88;1
Vitas Gerulaitis;01-06-88;1
Vitas Gerulaitis;01-07-88;1
Vitas Gerulaitis;01-09-88;1
Vitas Gerulaitis;01-01-89;1
Vitas Gerulaitis;01-06-89;1
Vitas Gerulaitis;01-07-89;1
Vitas Gerulaitis;01-09-89;1
Vitas Gerulaitis;01-01-90;1
Vitas Gerulaitis;01-06-90;1
Vitas Gerulaitis;01-07-90;1
Vitas Gerulaitis;01-09-90;1
Vitas Gerulaitis;01-01-91;1
Vitas Gerulaitis;01-06-91;1
Vitas Gerulaitis;01-07-91;1
Vitas Gerulaitis;01-09-91;1
Vitas Gerulaitis;01-01-92;1
Vitas Gerulaitis;01-06-92;1
Vitas Gerulaitis;01-07-92;1
Vitas Gerulaitis;01-09-92;1
Vitas Gerulaitis;01-01-93;1
Vitas Gerulaitis;01-06-93;1
Vitas Gerulaitis;01-07-93;1
Vitas Gerulaitis;01-09-93;1
Vitas Gerulaitis;01-01-94;1
Vitas Gerulaitis;01-06-94;1
Vitas Gerulaitis;01-07-94;1
Vitas Gerulaitis;01-09-94;1
Vitas Gerulaitis;01-01-95;1
Vitas Gerulaitis;01-06-95;1
Vitas Gerulaitis;01-07-95;1
Vitas Gerulaitis;01-09-95;1
Vitas Gerulaitis;01-01-96;1
Vitas Gerulaitis;01-06-96;1
Vitas Gerulaitis;01-07-96;1
Vitas Gerulaitis;01-09-96;1
Vitas Gerulaitis;01-01-97;1
Vitas Gerulaitis;01-06-97;1
Vitas Gerulaitis;01-07-97;1
Vitas Gerulaitis;01-09-97;1
Vitas Gerulaitis;01-01-98;1
Vitas Gerulaitis;01-06-98;1
Vitas Gerulaitis;01-07-98;1
Vitas Gerulaitis;01-09-98;1
Vitas Gerulaitis;01-01-99;1
Vitas Gerulaitis;01-06-99;1
Vitas Gerulaitis;01-07-99;1
Vitas Gerulaitis;01-09-99;1
Vitas Gerulaitis;01-01-00;1
Vitas Gerulaitis;01-06-00;1
Vitas Gerulaitis;01-07-00;1
Vitas Gerulaitis;01-09-00;1
Vitas Gerulaitis;01-01-01;1
Vitas Gerulaitis;01-06-01;1
Vitas Gerulaitis;01-07-01;1
Vitas Gerulaitis;01-09-01;1
Vitas Gerulaitis;01-01-02;1
Vitas Gerulaitis;01-06-02;1
Vitas Gerulaitis;01-07-02;1
Vitas Gerulaitis;01-09-02;1
Vitas Gerulaitis;01-01-03;1
Vitas Gerulaitis;01-06-03;1
Vitas Gerulaitis;01-07-03;1
Vitas Gerulaitis;01-09-03;1
Vitas Gerulaitis;01-01-04;1
Vitas Gerulaitis;01-06-04;1
Vitas Gerulaitis;01-07-04;1
Vitas Gerulaitis;01-09-04;1
Vitas Gerulaitis;01-01-05;1
Vitas Gerulaitis;01-06-05;1
Vitas Gerulaitis;01-07-05;1
Vitas Gerulaitis;01-09-05;1
Vitas Gerulaitis;01-01-06;1
Vitas Gerulaitis;01-06-06;1
Vitas Gerulaitis;01-07-06;1
Vitas Gerulaitis;01-09-06;1
Vitas Gerulaitis;01-01-07;1
Vitas Gerulaitis;01-06-07;1
Vitas Gerulaitis;01-07-07;1
Vitas Gerulaitis;01-09-07;1
Vitas Gerulaitis;01-01-08;1
Vitas Gerulaitis;01-06-08;1
Vitas Gerulaitis;01-07-08;1
Vitas Gerulaitis;01-09-08;1
Vitas Gerulaitis;01-01-09;1
Vitas Gerulaitis;01-06-09;1
Vitas Gerulaitis;01-07-09;1
Vitas Gerulaitis;01-09-09;1
Vitas Gerulaitis;01-01-10;1
Vitas Gerulaitis;01-06-10;1
Vitas Gerulaitis;01-07-10;1
Vitas Gerulaitis;01-09-10;1
Vitas Gerulaitis;01-01-11;1
Vitas Gerulaitis;01-06-11;1
Vitas Gerulaitis;01-07-11;1
Vitas Gerulaitis;01-09-11;1
Vitas Gerulaitis;01-01-12;1
Vitas Gerulaitis;01-06-12;1
Vitas Gerulaitis;01-07-12;1
Vitas Gerulaitis;01-09-12;1
Vitas Gerulaitis;01-01-13;1
Vitas Gerulaitis;01-06-13;1
Vitas Gerulaitis;01-07-13;1
Vitas Gerulaitis;01-09-13;1
Vitas Gerulaitis;01-01-14;1
Vitas Gerulaitis;01-06-14;1
Vitas Gerulaitis;01-07-14;1
Vitas Gerulaitis;01-09-14;1
Vitas Gerulaitis;01-01-15;1
Vitas Gerulaitis;01-06-15;1
Vitas Gerulaitis;01-07-15;1
Vitas Gerulaitis;01-09-15;1
Vitas Gerulaitis;01-01-16;1
Vitas Gerulaitis;01-06-16;1
Vitas Gerulaitis;01-07-16;1
Vitas Gerulaitis;01-09-16;1
Vitas Gerulaitis;01-01-17;1
Vitas Gerulaitis;01-06-17;1
Vitas Gerulaitis;01-07-17;1
Vitas Gerulaitis;01-09-17;1
Vitas Gerulaitis;01-01-18;1
Vitas Gerulaitis;01-06-18;1
Vitas Gerulaitis;01-07-18;1
Vitas Gerulaitis;01-09-18;1
Vitas Gerulaitis;01-01-19;1
Vitas Gerulaitis;01-06-19;1
Vitas Gerulaitis;01-07-19;1
Vitas Gerulaitis;01-09-19;1
Vitas Gerulaitis;01-01-20;1
Vitas Gerulaitis;01-06-20;1
Vitas Gerulaitis;01-07-20;1
Vitas Gerulaitis;01-09-20;1
Vitas Gerulaitis;01-01-21;1
Vitas Gerulaitis;01-06-21;1
John McEnroe;01-06-68;0
John McEnroe;01-07-68;0
John McEnroe;01-09-68;0
John McEnroe;01-01-69;0
John McEnroe;01-06-69;0
John McEnroe;01-07-69;0
John McEnroe;01-09-69;0
John McEnroe;01-01-70;0
John McEnroe;01-06-70;0
John McEnroe;01-07-70;0
John McEnroe;01-09-70;0
John McEnroe;01-01-71;0
John McEnroe;01-06-71;0
John McEnroe;01-07-71;0
John McEnroe;01-09-71;0
John McEnroe;01-01-72;0
John McEnroe;01-06-72;0
John McEnroe;01-07-72;0
John McEnroe;01-09-72;0
John McEnroe;01-01-73;0
John McEnroe;01-06-73;0
John McEnroe;01-07-73;0
John McEnroe;01-09-73;0
John McEnroe;01-01-74;0
John McEnroe;01-06-74;0
John McEnroe;01-07-74;0
John McEnroe;01-09-74;0
John McEnroe;01-01-75;0
John McEnroe;01-06-75;0
John McEnroe;01-07-75;0
John McEnroe;01-09-75;0
John McEnroe;01-01-76;0
John McEnroe;01-06-76;0
John McEnroe;01-07-76;0
John McEnroe;01-09-76;0
John McEnroe;01-01-77;0
John McEnroe;01-06-77;0
John McEnroe;01-07-77;0
John McEnroe;01-09-77;0
John McEnroe;01-12-77;0
John McEnroe;01-06-78;0
John McEnroe;01-07-78;0
John McEnroe;01-09-78;0
John McEnroe;01-12-78;0
John McEnroe;01-06-79;0
John McEnroe;01-07-79;0
John McEnroe;01-09-79;1
John McEnroe;01-12-79;1
John McEnroe;01-06-80;1
John McEnroe;01-07-80;1
John McEnroe;01-09-80;2
John McEnroe;01-12-80;2
John McEnroe;01-06-81;2
John McEnroe;01-07-81;3
John McEnroe;01-09-81;4
John McEnroe;01-12-81;4
John McEnroe;01-06-82;4
John McEnroe;01-07-82;4
John McEnroe;01-09-82;4
John McEnroe;01-12-82;4
John McEnroe;01-06-83;4
John McEnroe;01-07-83;5
John McEnroe;01-09-83;5
John McEnroe;01-12-83;5
John McEnroe;01-06-84;5
John McEnroe;01-07-84;6
John McEnroe;01-09-84;7
John McEnroe;01-12-84;7
John McEnroe;01-06-85;1
John McEnroe;01-07-85;1
John McEnroe;01-09-85;1
John McEnroe;01-12-85;1
John McEnroe;01-06-86;1
John McEnroe;01-07-86;1
John McEnroe;01-09-86;1
John McEnroe;01-01-87;1
John McEnroe;01-06-87;1
John McEnroe;01-07-87;1
John McEnroe;01-09-87;1
John McEnroe;01-01-88;1
John McEnroe;01-06-88;1
John McEnroe;01-07-88;1
John McEnroe;01-09-88;1
John McEnroe;01-01-89;1
John McEnroe;01-06-89;1
John McEnroe;01-07-89;1
John McEnroe;01-09-89;1
John McEnroe;01-01-90;1
John McEnroe;01-06-90;1
John McEnroe;01-07-90;1
John McEnroe;01-09-90;1
John McEnroe;01-01-91;1
John McEnroe;01-06-91;1
John McEnroe;01-07-91;1
John McEnroe;01-09-91;1
John McEnroe;01-01-92;1
John McEnroe;01-06-92;1
John McEnroe;01-07-92;1
John McEnroe;01-09-92;1
John McEnroe;01-01-93;1
John McEnroe;01-06-93;1
John McEnroe;01-07-93;1
John McEnroe;01-09-93;1
John McEnroe;01-01-94;1
John McEnroe;01-06-94;1
John McEnroe;01-07-94;1
John McEnroe;01-09-94;1
John McEnroe;01-01-95;1
John McEnroe;01-06-95;1
John McEnroe;01-07-95;1
John McEnroe;01-09-95;1
John McEnroe;01-01-96;1
John McEnroe;01-06-96;1
John McEnroe;01-07-96;1
John McEnroe;01-09-96;1
John McEnroe;01-01-97;1
John McEnroe;01-06-97;1
John McEnroe;01-07-97;1
John McEnroe;01-09-97;1
John McEnroe;01-01-98;1
John McEnroe;01-06-98;1
John McEnroe;01-07-98;1
John McEnroe;01-09-98;1
John McEnroe;01-01-99;1
John McEnroe;01-06-99;1
John McEnroe;01-07-99;1
John McEnroe;01-09-99;1
John McEnroe;01-01-00;1
John McEnroe;01-06-00;1
John McEnroe;01-07-00;1
John McEnroe;01-09-00;1
John McEnroe;01-01-01;1
John McEnroe;01-06-01;1
John McEnroe;01-07-01;1
John McEnroe;01-09-01;1
John McEnroe;01-01-02;1
John McEnroe;01-06-02;1
John McEnroe;01-07-02;1
John McEnroe;01-09-02;1
John McEnroe;01-01-03;1
John McEnroe;01-06-03;1
John McEnroe;01-07-03;1
John McEnroe;01-09-03;1
John McEnroe;01-01-04;1
John McEnroe;01-06-04;1
John McEnroe;01-07-04;1
John McEnroe;01-09-04;1
John McEnroe;01-01-05;1
John McEnroe;01-06-05;1
John McEnroe;01-07-05;1
John McEnroe;01-09-05;1
John McEnroe;01-01-06;1
John McEnroe;01-06-06;1
John McEnroe;01-07-06;1
John McEnroe;01-09-06;1
John McEnroe;01-01-07;1
John McEnroe;01-06-07;1
John McEnroe;01-07-07;1
John McEnroe;01-09-07;1
John McEnroe;01-01-08;1
John McEnroe;01-06-08;1
John McEnroe;01-07-08;1
John McEnroe;01-09-08;1
John McEnroe;01-01-09;1
John McEnroe;01-06-09;1
John McEnroe;01-07-09;1
John McEnroe;01-09-09;1
John McEnroe;01-01-10;1
John McEnroe;01-06-10;1
John McEnroe;01-07-10;1
John McEnroe;01-09-10;1
John McEnroe;01-01-11;1
John McEnroe;01-06-11;1
John McEnroe;01-07-11;1
John McEnroe;01-09-11;1
John McEnroe;01-01-12;1
John McEnroe;01-06-12;1
John McEnroe;01-07-12;1
John McEnroe;01-09-12;1
John McEnroe;01-01-13;1
John McEnroe;01-06-13;1
John McEnroe;01-07-13;1
John McEnroe;01-09-13;1
John McEnroe;01-01-14;1
John McEnroe;01-06-14;1
John McEnroe;01-07-14;1
John McEnroe;01-09-14;1
John McEnroe;01-01-15;1
John McEnroe;01-06-15;1
John McEnroe;01-07-15;1
John McEnroe;01-09-15;1
John McEnroe;01-01-16;1
John McEnroe;01-06-16;1
John McEnroe;01-07-16;1
John McEnroe;01-09-16;1
John McEnroe;01-01-17;1
John McEnroe;01-06-17;1
John McEnroe;01-07-17;1
John McEnroe;01-09-17;1
John McEnroe;01-01-18;1
John McEnroe;01-06-18;1
John McEnroe;01-07-18;1
John McEnroe;01-09-18;1
John McEnroe;01-01-19;1
John McEnroe;01-06-19;1
John McEnroe;01-07-19;1
John McEnroe;01-09-19;1
John McEnroe;01-01-20;1
John McEnroe;01-06-20;1
John McEnroe;01-07-20;1
John McEnroe;01-09-20;1
John McEnroe;01-01-21;1
John McEnroe;01-06-21;1
Brian Teacher;01-06-68;0
Brian Teacher;01-07-68;0
Brian Teacher;01-09-68;0
Brian Teacher;01-01-69;0
Brian Teacher;01-06-69;0
Brian Teacher;01-07-69;0
Brian Teacher;01-09-69;0
Brian Teacher;01-01-70;0
Brian Teacher;01-06-70;0
Brian Teacher;01-07-70;0
Brian Teacher;01-09-70;0
Brian Teacher;01-01-71;0
Brian Teacher;01-06-71;0
Brian Teacher;01-07-71;0
Brian Teacher;01-09-71;0
Brian Teacher;01-01-72;0
Brian Teacher;01-06-72;0
Brian Teacher;01-07-72;0
Brian Teacher;01-09-72;0
Brian Teacher;01-01-73;0
Brian Teacher;01-06-73;0
Brian Teacher;01-07-73;0
Brian Teacher;01-09-73;0
Brian Teacher;01-01-74;0
Brian Teacher;01-06-74;0
Brian Teacher;01-07-74;0
Brian Teacher;01-09-74;0
Brian Teacher;01-01-75;0
Brian Teacher;01-06-75;0
Brian Teacher;01-07-75;0
Brian Teacher;01-09-75;0
Brian Teacher;01-01-76;0
Brian Teacher;01-06-76;0
Brian Teacher;01-07-76;0
Brian Teacher;01-09-76;0
Brian Teacher;01-01-77;0
Brian Teacher;01-06-77;0
Brian Teacher;01-07-77;0
Brian Teacher;01-09-77;0
Brian Teacher;01-12-77;0
Brian Teacher;01-06-78;0
Brian Teacher;01-07-78;0
Brian Teacher;01-09-78;0
Brian Teacher;01-12-78;0
Brian Teacher;01-06-79;0
Brian Teacher;01-07-79;0
Brian Teacher;01-09-79;0
Brian Teacher;01-12-79;0
Brian Teacher;01-06-80;0
Brian Teacher;01-07-80;0
Brian Teacher;01-09-80;0
Brian Teacher;01-12-80;1
Brian Teacher;01-06-81;1
Brian Teacher;01-07-81;1
Brian Teacher;01-09-81;1
Brian Teacher;01-12-81;1
Brian Teacher;01-06-82;1
Brian Teacher;01-07-82;1
Brian Teacher;01-09-82;1
Brian Teacher;01-12-82;1
Brian Teacher;01-06-83;1
Brian Teacher;01-07-83;1
Brian Teacher;01-09-83;1
Brian Teacher;01-12-83;1
Brian Teacher;01-06-84;1
Brian Teacher;01-07-84;1
Brian Teacher;01-09-84;1
Brian Teacher;01-12-84;1
Brian Teacher;01-06-85;1
Brian Teacher;01-07-85;1
Brian Teacher;01-09-85;1
Brian Teacher;01-12-85;1
Brian Teacher;01-06-86;1
Brian Teacher;01-07-86;1
Brian Teacher;01-09-86;1
Brian Teacher;01-01-87;1
Brian Teacher;01-06-87;1
Brian Teacher;01-07-87;1
Brian Teacher;01-09-87;1
Brian Teacher;01-01-88;1
Brian Teacher;01-06-88;1
Brian Teacher;01-07-88;1
Brian Teacher;01-09-88;1
Brian Teacher;01-01-89;1
Brian Teacher;01-06-89;1
Brian Teacher;01-07-89;1
Brian Teacher;01-09-89;1
Brian Teacher;01-01-90;1
Brian Teacher;01-06-90;1
Brian Teacher;01-07-90;1
Brian Teacher;01-09-90;1
Brian Teacher;01-01-91;1
Brian Teacher;01-06-91;1
Brian Teacher;01-07-91;1
Brian Teacher;01-09-91;1
Brian Teacher;01-01-92;1
Brian Teacher;01-06-92;1
Brian Teacher;01-07-92;1
Brian Teacher;01-09-92;1
Brian Teacher;01-01-93;1
Brian Teacher;01-06-93;1
Brian Teacher;01-07-93;1
Brian Teacher;01-09-93;1
Brian Teacher;01-01-94;1
Brian Teacher;01-06-94;1
Brian Teacher;01-07-94;1
Brian Teacher;01-09-94;1
Brian Teacher;01-01-95;1
Brian Teacher;01-06-95;1
Brian Teacher;01-07-95;1
Brian Teacher;01-09-95;1
Brian Teacher;01-01-96;1
Brian Teacher;01-06-96;1
Brian Teacher;01-07-96;1
Brian Teacher;01-09-96;1
Brian Teacher;01-01-97;1
Brian Teacher;01-06-97;1
Brian Teacher;01-07-97;1
Brian Teacher;01-09-97;1
Brian Teacher;01-01-98;1
Brian Teacher;01-06-98;1
Brian Teacher;01-07-98;1
Brian Teacher;01-09-98;1
Brian Teacher;01-01-99;1
Brian Teacher;01-06-99;1
Brian Teacher;01-07-99;1
Brian Teacher;01-09-99;1
Brian Teacher;01-01-00;1
Brian Teacher;01-06-00;1
Brian Teacher;01-07-00;1
Brian Teacher;01-09-00;1
Brian Teacher;01-01-01;1
Brian Teacher;01-06-01;1
Brian Teacher;01-07-01;1
Brian Teacher;01-09-01;1
Brian Teacher;01-01-02;1
Brian Teacher;01-06-02;1
Brian Teacher;01-07-02;1
Brian Teacher;01-09-02;1
Brian Teacher;01-01-03;1
Brian Teacher;01-06-03;1
Brian Teacher;01-07-03;1
Brian Teacher;01-09-03;1
Brian Teacher;01-01-04;1
Brian Teacher;01-06-04;1
Brian Teacher;01-07-04;1
Brian Teacher;01-09-04;1
Brian Teacher;01-01-05;1
Brian Teacher;01-06-05;1
Brian Teacher;01-07-05;1
Brian Teacher;01-09-05;1
Brian Teacher;01-01-06;1
Brian Teacher;01-06-06;1
Brian Teacher;01-07-06;1
Brian Teacher;01-09-06;1
Brian Teacher;01-01-07;1
Brian Teacher;01-06-07;1
Brian Teacher;01-07-07;1
Brian Teacher;01-09-07;1
Brian Teacher;01-01-08;1
Brian Teacher;01-06-08;1
Brian Teacher;01-07-08;1
Brian Teacher;01-09-08;1
Brian Teacher;01-01-09;1
Brian Teacher;01-06-09;1
Brian Teacher;01-07-09;1
Brian Teacher;01-09-09;1
Brian Teacher;01-01-10;1
Brian Teacher;01-06-10;1
Brian Teacher;01-07-10;1
Brian Teacher;01-09-10;1
Brian Teacher;01-01-11;1
Brian Teacher;01-06-11;1
Brian Teacher;01-07-11;1
Brian Teacher;01-09-11;1
Brian Teacher;01-01-12;1
Brian Teacher;01-06-12;1
Brian Teacher;01-07-12;1
Brian Teacher;01-09-12;1
Brian Teacher;01-01-13;1
Brian Teacher;01-06-13;1
Brian Teacher;01-07-13;1
Brian Teacher;01-09-13;1
Brian Teacher;01-01-14;1
Brian Teacher;01-06-14;1
Brian Teacher;01-07-14;1
Brian Teacher;01-09-14;1
Brian Teacher;01-01-15;1
Brian Teacher;01-06-15;1
Brian Teacher;01-07-15;1
Brian Teacher;01-09-15;1
Brian Teacher;01-01-16;1
Brian Teacher;01-06-16;1
